id,num_backspaces,duration_backspaces,num_cut/copy/paste,discarded_text,D/I Ratio,Proportion_of_Deletions,no_distant_revision,no_immediate_revision,major_edits_count,multi_word_deletion_time,major_edits_freq,num_chars,mean_word_length,num_keystrokes,num_bursts,mean_burst_len,mean_burst_duration,std_burst_len,std_burst_duration,rate_of_keystrokes,nonproduction_time_per_essay,cursor_move_count,cursor_move_distance,cursor_move_mean_dist,cursor_move_count_new,y_difference_per_essay,num_insertions_per_essay,proportion_of_insertions,sum_IKI,mean_IKI,SD_IKI,Total_Pause_Time,Longest_Pause_Time,Mean_Pause_Time,Variance_of_total_pause_time,Num_Long_Pauses,Percentage_of_Longest_Pauses,Total_Pause_Time_Before_Word,Mean_Pause_Time_Before_Word,SD_Pause_Time_Before_Word,Total_Pause_Time_within_word,Mean_Pause_Time_within_word,SD_Pause_Time_within_word,Total_Pause_Time_Before_Sentences,Mean_Pause_Time_Before_Sentences,SD_Pause_Time_Before_Sentences,Total_Pause_Time_in_sentences,Mean_Pause_Time_in_sentences,SD_Pause_Time_in_sentences,score
d7055c65,219.0,16326.0,219,219,0.1525069637883008,0.1628555493586168,1695,41.0,40,12180,0.0230414746543778,969.0,4.797029702970297,1655,99,16.717171717171716,5295.232323232323,16.736273939816463,5748.302084410529,0.0010221162162623,4230,1694,2292,1.3530106257378984,0.0,0,200,0.0003529328721677,1264722.0,728.5264976958525,2818.294794477149,1565412.0,433655.0,901.7350230414746,115934110.92455952,34,0.0132968322252639,449656,1865.792531120332,4887.931481999753,761776,3160.896265560166,9972.63892909132,1678099,209762.375,588687.8474464417,1118895,139861.875,87599.58904573778,3.0
d70e1baa,715.0,68697.0,715,1305,0.5028901734104047,0.3190638836798212,3337,63.0,131,38944,0.0385294117647058,1040.0,5.024154589371981,3310,140,23.642857142857142,5238.571428571428,21.464399647082168,4821.293022098243,0.0019632298595713,36260,3336,6289,1.8851918465227813,0.0,0,1228,0.004043024630185,1700012.0,500.0035294117647,2200.242379728892,1459857.0,79604.0,429.36970588235295,5093526.737357955,52,0.020336331638639,941944,1970.5941422594144,5242.806315839353,551672,1154.1255230125523,2631.3945201127262,5673,126.06666666666666,112.87511200034712,1244040,27645.33333333333,29452.73399873092,3.5
d74d2c51,332.0,26888.0,314,314,0.1922841396203306,0.1377724735862964,1952,62.0,48,21500,0.0238331678252234,1045.0,4.213709677419355,1947,28,69.53571428571429,18027.67857142857,91.0516671162922,22671.26319742531,0.0014398776032543,1218,1951,4501,2.307022039979498,0.0,0,222,0.0010099585553043,1383428.0,686.9056603773585,15617.063086051698,1194120.0,699465.0,592.909632571996,243973764.83733392,8,0.0031286664059444,882404,3063.902777777778,41149.37226727217,361795,1256.232638888889,4915.45450325452,36045,2403.0,8375.808873518681,370357,24690.466666666667,21998.53536639807,3.5
d7705d79,378.0,29718.0,376,531,0.1753632760898282,0.1377817910075974,3464,46.0,79,23259,0.0225071225071225,2014.0,4.738823529411765,3408,91,37.45054945054945,6992.549450549451,46.8660653674712,8703.285450224132,0.0019616960678892,21064,3463,15941,4.603234190008663,0.0,0,940,0.0028709653773792,1776494.0,506.12364672364674,2709.575710568281,1474584.0,62200.0,420.1094017094017,7374881.01111135,58,0.0226828314430973,359969,688.2772466539197,1628.9310462216067,790483,1511.4397705544934,7027.577170181748,2233837,50769.02272727273,264088.3192371656,917147,20844.25,29134.06348934461,4.5
d7871a2e,1152.0,52325.0,1152,1700,0.339796122326604,0.2690111782056638,6173,1621.0,319,39642,0.0409289196818065,2583.0,4.193181818181818,6158,116,53.08620689655172,8627.241379310344,78.50101843321826,11878.956138900632,0.0041904690217668,3359,6172,10278,1.6652624756966947,0.0,0,1847,0.0038490553455397,1830507.0,234.86104695919937,1104.14187409771,1409505.0,40404.0,180.8448806774442,1313854.125428049,44,0.0172076652326945,714325,765.6216505894962,2585.961338539057,849520,910.5251875669882,3225.1455778863974,21289,425.78,1108.486839372135,1142723,22854.46,30650.53913046496,4.5
d791d36f,2704.0,125747.0,2702,4017,0.6554087126774352,0.4404059584722506,8856,40.0,763,109153,0.0857688848920863,978.0,4.527777777777778,8832,58,152.27586206896552,27869.310344827587,412.9311056382525,54342.13164729712,0.0049225184746611,4362,8855,15041,1.6985883681535856,0.0,0,2887,0.0040649605190533,1803708.0,202.75494604316543,338.18292108700314,1100414.0,6725.0,123.69761690647482,102519.65425401722,3,0.0011732499022291,836138,431.2212480660134,512.2471471920411,723134,372.9417225373904,6017.7054127534775,18806,1175.375,1528.9016046386591,399691,24980.6875,11162.250291159931,2.5
d7c03932,332.0,22483.0,332,355,0.1398739164696611,0.1305324621363935,2885,51.0,75,16080,0.0255449591280653,1757.0,4.611548556430447,2872,110,26.10909090909091,4744.927272727273,21.486648491241137,4090.747776484026,0.0016486685148674,5601,2884,8601,2.982316227461858,0.0,0,302,0.0007719264164977,1623396.0,552.9277929155313,2727.0091835412422,1546938.0,157336.0,526.8862397820163,15801611.79897928,66,0.0258114978490418,879937,1981.84009009009,5562.162408349945,673253,1516.3355855855857,6257.25960813571,9965,398.6,1180.8217124810444,1289139,51565.56,38588.98651394375,4.5
d7c8a819,646.0,41651.0,646,646,0.2912533814247069,0.2394011265935369,2889,175.0,136,29674,0.0443864229765013,1222.0,4.019736842105263,2864,109,26.275229357798164,6489.064220183486,31.41946541015412,7935.609762418584,0.0017075621485188,5830,2888,12143,4.204639889196676,0.0,0,557,0.0017685346880457,1716831.0,560.3234334203655,2517.378286882578,1556885.0,79380.0,508.1217362924282,8264149.688407554,56,0.0219006648416112,576846,1338.3897911832946,2517.553896281993,929772,2157.243619489559,8641.629125777632,60500,2520.833333333333,10586.241225069562,1136457,47352.375,41790.79836915684,3.5
d7c8ee51,695.0,40635.0,695,814,0.1535849056603773,0.1610873196178233,6345,207.0,108,22190,0.0164835164835164,3604.0,4.831099195710456,5996,75,79.94666666666667,10853.346666666666,80.62725267472453,10892.706292041692,0.0036453039171995,26777,6344,18929,2.983764186633039,0.0,0,1406,0.0031995121085376,1770388.0,270.2057387057387,2749.393094564516,1384793.0,135639.0,211.35424297924297,7653002.09690155,37,0.0144700821274931,487749,498.72085889570553,1303.7737756497727,962444,984.0940695296524,7509.603474298296,90946,1818.92,6429.2996979231175,1130630,22612.6,34102.088463186825,4.5
d7d0eca0,429.0,30682.0,445,584,0.292916123424598,0.3138167850075661,2860,120.0,74,21719,0.0248322147651006,1461.0,4.758957654723127,2748,113,24.31858407079646,5992.088495575221,26.58183640286488,6413.072945105291,0.0016411020055037,13366,2859,12231,4.27806925498426,0.0,0,716,0.003703531286046,1814264.0,608.813422818792,6648.077791487754,1624028.0,353992.0,544.9758389261744,44178281.01250766,46,0.0179898318341806,849260,2155.4822335025383,17911.9273427773,912539,2316.088832487309,5909.0671768465845,56063,2669.6666666666665,5259.185415378824,1093089,52051.857142857145,52519.67201086248,4.5
d7f0b1aa,295.0,17401.0,295,397,0.1201573849878934,0.1221110133676187,3629,48.0,69,14053,0.0187652977971172,2407.0,5.348888888888889,3600,61,59.01639344262295,7180.606557377049,49.09055978606569,6191.809402424809,0.0023313925140552,5595,3628,15421,4.250551267916207,0.0,0,762,0.0034763408091388,1575551.0,428.4881697035627,5239.37126049627,1359515.0,235330.0,369.7348381833016,27427604.85268425,39,0.0152522487289792,682489,1340.8428290766208,10889.225173131998,673735,1323.6444007858547,12207.481996954875,48340,1790.3703703703704,6859.8109704173,1125701,41692.62962962963,68555.97899310973,5.0
d7f21d96,219.0,25656.0,219,242,0.1452581032412965,0.1029104084097365,1917,56.0,44,17170,0.0223010643689812,1156.0,4.796680497925311,1888,118,16.0,5453.4152542372885,19.75058151259021,6959.962329604156,0.0010787126742451,14576,1916,6609,3.44937369519833,0.0,0,206,0.0008608657133066,1818204.0,921.542828180436,4179.368101035229,1600564.0,85720.0,811.2336543335023,17492815.618298877,51,0.0199452483378959,830521,2815.3254237288133,6901.435850790325,656451,2225.257627118644,8120.583903476554,14369,898.0625,2577.0553083897908,1282460,80153.75,48590.60487309592,2.0
d80ce807,508.0,35378.0,546,721,0.281971059835745,0.2719256560536459,3148,133.0,146,31071,0.0444986284669308,1471.0,4.391044776119403,3113,73,42.64383561643836,7547.465753424657,59.05702749203371,10239.1466591625,0.0018900989003898,36716,3147,14542,4.620908802033683,0.0,0,1166,0.0039473238769084,1688609.0,514.6629076501067,3205.683587784771,1487692.0,122559.0,453.4263943919537,10915945.676364103,50,0.0195541650371529,432767,961.7044444444444,3636.8210403199087,1051820,2337.3777777777777,13147.381746997642,56457,2822.85,6315.200461668072,1188628,59431.4,77424.50418473876,3.5
d84f0c52,560.0,46664.0,560,576,0.2904689863842662,0.1456763708374115,2567,45.0,95,36685,0.0363705972434915,1143.0,5.035242290748899,2543,72,35.31944444444444,7773.847222222223,37.89787105726292,8572.84819576305,0.0016036631300532,5523,2566,5290,2.0615744349181604,0.0,0,580,0.0019558714924985,1549993.0,593.4123277182235,3936.419002806251,1411004.0,108403.0,540.2006125574272,17811027.5537645,37,0.0144700821274931,605339,1909.586750788644,6254.578973457668,740735,2336.7034700315457,10399.71542303664,2041,102.05,183.4974472789601,1101754,55087.7,51540.94959615785,4.0
d850861d,377.0,28954.0,507,1461,0.6695059625212947,0.38252568178146,5229,314.0,130,26625,0.0234530037885621,1542.0,4.283333333333333,3446,136,25.33823529411765,5035.794117647059,31.825035704669457,6051.007329812668,0.003113541179854,123722,5228,13242,2.532899770466717,0.0,0,1444,0.0024875407627654,1615885.0,291.5181309760057,1220.024637386327,1364001.0,164206.0,246.0763124661736,6309797.913879425,41,0.0160344153304653,390950,696.8805704099822,1380.2948553469862,918780,1637.7540106951872,5316.214832951683,104934,3618.413793103448,9443.375669586898,882489,30430.6551724138,22337.70639408344,3.5
d8612276,218.0,22277.0,218,227,0.0837638376383763,0.0747243920825062,2936,36.0,47,18407,0.015814266487214,2001.0,4.7304964539007095,2929,109,26.871559633027523,6370.183486238532,33.91877577865687,7781.877006468221,0.0016171553410472,4634,2935,3604,1.22793867120954,0.0,0,190,0.0002892412896507,1476120.0,496.6756393001346,1892.0116383064728,1542480.0,361576.0,519.0040376850606,47444641.283726506,53,0.020727414939382,722670,1567.613882863341,3741.1541212491616,750573,1628.1409978308027,4059.0352322975614,1922881,66306.24137931035,340536.2036675873,1086353,37460.44827586207,35020.14489097281,4.0
d86ac6c7,130.0,8974.0,130,130,0.0589034888989578,0.0526202879544065,2358,35.0,13,7147,0.0054325114918512,1672.0,4.777142857142858,2337,44,53.11363636363637,11461.181818181818,66.63479638143218,14641.347511172513,0.0013346071497688,5984,2357,4108,1.7428935086974968,0.0,0,65,0.0002889248439805,1791915.0,748.8152946092771,7577.344770336455,1569062.0,242174.0,655.6882574174676,57365529.21966558,24,0.0093859992178333,918576,2379.7305699481867,15739.6994528241,875862,2269.072538860104,17370.764132454675,82134,4563.0,15487.495817784176,1268584,70476.88888888889,130833.84978436847,4.0
d87acfcd,716.0,69021.0,716,1054,0.2305336832895888,0.1780086673669917,5328,60.0,110,50703,0.0204157386785449,2882.0,5.003472222222222,5288,89,59.41573033707865,9273.123595505618,62.63581769910526,9534.58226526925,0.0030039573290872,18769,5327,10710,2.0105124835742445,0.0,0,1665,0.0039870976084598,1773333.0,329.1263919821826,2450.13845196728,1396200.0,125887.0,259.1314031180401,6051514.315753948,52,0.020336331638639,750365,992.5462962962964,4331.656093200546,700796,926.978835978836,5412.611235222557,1789862,54238.24242424242,311336.22784409364,1180815,35782.27272727273,38662.02917452789,5.0
d87dea65,892.0,70018.0,892,1221,0.32708277524779,0.2647636642770716,4740,759.0,239,53669,0.0434624477177668,2007.0,4.279317697228145,4634,99,46.80808080808081,10002.434343434345,54.30707789546794,11751.695117120222,0.0030435663357985,43805,4739,14647,3.0907364422874024,0.0,0,1154,0.0026929521195913,1801579.0,327.6193853427896,1357.0192875340624,1383338.0,69691.0,251.56173849790872,1815392.4295725324,40,0.0156433320297223,494485,728.2547864506628,1031.1647895242336,951036,1400.642120765832,5424.650968209457,10199,463.59090909090907,1094.0515639929065,1189693,54076.954545454544,40460.83664657335,3.5
d8871360,139.0,14190.0,139,139,0.0530736922489499,0.0372897088451725,2764,22.0,24,9327,0.0086145010768126,1997.0,4.800480769230769,2758,34,81.11764705882354,15087.29411764706,96.07218394326856,17063.660724030255,0.0027002063438372,750,2763,4562,1.651103872602244,0.0,0,340,0.0011471565700018,998027.0,358.2293610911701,4273.599022214276,769042.0,211035.0,276.03804737975594,18636165.755104847,14,0.0054751662104028,458135,1038.8548752834467,10119.441553420253,332783,754.609977324263,3734.389983930715,4276,267.25,517.728822196846,412351,25771.9375,24352.69468859316,4.0
d888ebb7,240.0,20815.0,240,240,0.1322314049586777,0.0975268808465333,2069,24.0,47,14827,0.0224558050645007,1260.0,4.532374100719425,2055,29,70.86206896551724,19037.172413793105,117.50310759961415,32067.806998907985,0.0012478090309656,2285,2068,5153,2.491779497098646,0.0,0,232,0.0006894727613681,1575391.0,752.6951743908265,10450.271445135662,1442694.0,408773.0,689.2947921643574,114102978.03112487,18,0.007039499413375,678148,2054.9939393939394,22652.733898822727,408391,1237.5484848484848,4913.300459306061,77419,3366.043478260869,14833.264979517126,502791,21860.478260869564,21580.135469853594,3.5
d8a426e4,893.0,62918.0,965,1369,0.2707674050632911,0.2343913187893149,6063,414.0,266,49404,0.0410683958622819,2970.0,4.759615384615385,6032,64,94.25,14481.390625,113.83530291819052,17564.712410151762,0.0036288946746516,23058,6062,28756,4.74364896073903,0.0,0,3074,0.0074821768899555,1783357.0,275.33688436004326,1944.913137138189,1375481.0,95184.0,212.3639030415316,3770433.496491741,38,0.0148611654282362,342859,381.3781979977753,880.0698269727292,1015798,1129.9199110122358,7024.46369424719,48540,1565.8064516129032,3516.464516332229,821019,26484.483870967742,30592.940210524568,5.0
d8ad15e6,72.0,7402.0,73,73,0.037648272305312,0.0267731725475957,2040,36.0,12,4518,0.0057803468208092,1510.0,4.839743589743589,2012,57,35.29824561403509,9498.859649122807,47.8591553087512,12800.006624494095,0.0012106396329359,12016,2039,10085,4.946051986267778,0.0,0,44,0.0001367453366732,1655338.0,797.368978805395,12813.181254734543,1452339.0,570683.0,699.585260115607,165824601.45730573,24,0.0093859992178333,359728,1110.2716049382716,3121.0983495737905,981634,3029.734567901234,33098.184286022326,625350,28425.0,121388.99670108176,546910,24859.545454545456,20535.49907964782,4.0
d8bae9f7,764.0,43939.0,755,774,0.2469687300574345,0.1718354198534293,5497,296.0,132,32476,0.0227861211807353,1928.0,4.772277227722772,3889,72,54.013888888888886,12394.652777777776,75.89067248732897,17589.408066139556,0.0038129075443967,96828,5496,14194,2.582605531295488,0.0,0,714,0.00185779780707,1518149.0,262.06611427585017,1170.3399426816818,1136144.0,53190.0,196.12359744519247,1360936.7889337386,24,0.0093859992178333,397348,737.1948051948052,1626.4041882546514,670746,1244.426716141002,3640.766148550316,13517,901.1333333333332,1816.161134554604,905840,60389.333333333336,47551.730468236485,4.0
d8d596a3,542.0,57803.0,543,881,0.2933554817275747,0.1975727416741996,3593,40.0,99,45492,0.0272502064409578,1696.0,4.315521628498728,3554,133,26.7218045112782,7237.315789473684,52.31422446684607,12108.380322565245,0.0020150454508393,15795,3592,7709,2.1461581291759466,0.0,0,872,0.0020782439791698,1770418.0,487.3157170382604,2716.921380070193,1415791.0,125513.0,389.7030002752546,7636232.7204122525,32,0.0125146656237778,533107,1117.6247379454926,7022.248242933587,956884,2006.046121593292,14390.54466160097,1849981,66070.75,340095.714700656,1274912,45532.57142857143,64078.1568390009,4.0
d8d897c8,489.0,36383.0,482,512,0.1617693522906793,0.1265891637697857,3659,329.0,93,22679,0.0233199598796389,2129.0,4.520169851380042,3649,78,46.782051282051285,8225.679487179486,48.68548609982811,8363.062451713611,0.0025363132257795,4378,3658,3987,1.0899398578458177,0.0,0,423,0.001486181672534,1570678.0,393.85105315947845,8307.15249684574,1289357.0,520912.0,323.3091775325978,69000185.12961729,22,0.0086038326163472,392605,675.7401032702237,1483.7495635117575,428444,737.4251290877797,2247.082959655548,19047,952.35,2581.0767495063187,620721,31036.05,26884.25374486748,4.0
d8e49913,802.0,66214.0,802,802,0.2515683814303638,0.1790694195426808,4169,103.0,150,53885,0.0351123595505618,1864.0,4.314814814814815,3990,116,34.39655172413793,8362.26724137931,47.88698276610023,11250.39682496868,0.0023343815828659,11786,4168,10016,2.4030710172744723,0.0,0,909,0.0022576839490841,1797040.0,420.6554307116105,2569.2564205666185,1460328.0,150340.0,341.8370786516854,6842369.46349961,40,0.0156433320297223,826665,1430.2162629757786,9066.200750691893,1013710,1753.8235294117646,3828.2438195297545,45712,2405.894736842105,3353.105374868312,1299801,68410.57894736843,47983.46010903224,3.5
d8e53b5b,33.0,3158.0,33,33,0.0178378378378378,0.0118793917751411,1897,111.0,0,0,0.0,1302.0,4.354515050167224,1883,75,25.106666666666666,7282.133333333333,29.891955590242155,8154.45677401501,0.0010628336903459,9060,1896,2976,1.5696202531645569,0.0,0,91,0.0002100476646623,1726007.0,859.5652390438247,5227.496724219039,1619173.0,163119.0,806.3610557768924,40477171.94580707,40,0.0156433320297223,1031976,2248.313725490196,10061.755746121282,554791,1208.6949891067538,5595.815561434716,28484,1186.8333333333333,2644.430844766719,1411911,58829.625,62487.354553654535,2.0
d8edf05d,447.0,36106.0,447,448,0.1573033707865168,0.1145331877807405,3764,185.0,86,27287,0.0217776652317042,1942.0,4.690821256038648,3296,122,27.016393442622952,9910.860655737704,30.14043811933964,11062.590620119528,0.0021228375171885,34429,3763,6818,1.811852245548764,0.0,0,497,0.0013065331917265,1854599.0,469.6376297796911,1285.3386778708762,1485443.0,54758.0,376.1567485439352,1646457.4842889158,26,0.0101681658193195,683349,1350.49209486166,1842.3882027040884,930103,1838.1482213438733,4085.251407337772,1872390,104021.66666666669,437102.5386188678,1446564,80364.66666666667,41883.67276580387,4.0
d931029a,362.0,34756.0,362,387,0.1172016959418534,0.0941731861927995,3711,49.0,60,28417,0.0159574468085106,2322.0,4.348314606741573,3664,70,52.34285714285714,11959.271428571428,62.439509443496696,13649.508504100784,0.0019089026957158,9323,3710,5415,1.4595687331536389,0.0,0,548,0.001480492885259,1964813.0,522.5566489361702,9179.470883612796,1604363.0,551070.0,426.69228723404257,84252125.97046462,24,0.0093859992178333,524769,881.964705882353,1761.4649404883005,1164698,1957.475630252101,24307.09926982497,17391,644.1111111111111,1192.2215957335,1465181,54265.96296296296,118643.7126414406,4.5
d93bd869,247.0,21581.0,247,247,0.0676712328767123,0.0651737394686361,3917,58.0,39,17076,0.0098113207547169,2701.0,4.213728549141965,3897,40,97.425,15113.15,119.90014809340524,18236.655369169155,0.002208357870643,269,3916,9207,2.351123595505618,0.0,0,727,0.0022049546270684,1759842.0,442.7275471698113,6678.435169409931,1510315.0,258475.0,379.95345911949687,45005503.15510566,17,0.0066484161126319,418227,611.4429824561404,4636.41622742,995336,1455.169590643275,22194.02523395427,6048,224.0,691.9446398487271,423200,15674.074074074077,14095.626964869762,3.0
d9474286,363.0,26837.0,363,363,0.1916578669482576,0.2005015299979011,2275,211.0,72,20786,0.0289621882542236,1233.0,4.77906976744186,2257,74,30.5,10473.054054054051,27.459185153880085,9367.66874391213,0.0014300991577601,2208,2274,3606,1.5857519788918206,0.0,0,338,0.0011134463470394,1613666.0,649.1013676588898,5277.2106258629165,1559397.0,238312.0,627.2715205148834,34037454.24294714,30,0.0117324990222917,2493247,7915.069841269841,95884.16026048629,735958,2336.374603174603,5496.768917101697,114705,4411.7307692307695,13157.294453063498,1317099,50657.65384615384,54953.356798610446,2.0
d96b5156,389.0,27453.0,389,389,0.1922886801779535,0.1737118972554413,2583,10.0,80,16608,0.0308522946394138,1299.0,4.176848874598071,2412,120,20.1,6614.75,20.264801624342383,6426.83282853089,0.0013822344755824,12630,2582,4323,1.67428350116189,0.0,0,618,0.0022693056218558,1827248.0,704.684920940995,2773.552903021077,1652260.0,86511.0,637.2001542614732,8573514.341481451,61,0.0238560813453265,894162,2149.4278846153848,4136.851672954947,865007,2079.34375,7064.126984805328,1830939,122062.6,469718.0851156209,1592419,106161.26666666666,66056.86726219492,3.0
d9a4b7a5,555.0,38162.0,575,575,0.2479517033203967,0.1769748080208061,2954,95.0,104,31690,0.0341095441128238,1400.0,4.778156996587031,2894,75,38.586666666666666,6912.2,46.91513134959285,8698.122352522954,0.0016633334533508,27634,2953,8950,3.030816119200813,0.0,0,644,0.0022050943157188,1777023.0,582.8215808461791,4065.5567448163247,1596977.0,144651.0,523.7707445063955,17468683.498933833,52,0.020336331638639,484601,1187.7475490196075,4544.805493960679,1239853,3038.8553921568628,21139.547758666777,1902334,111902.0,443324.708471398,1382015,81295.0,116910.91733238605,4.0
d9e2c66b,449.0,38442.0,449,504,0.1442885771543086,0.1288182206216501,4208,93.0,76,28410,0.0176703092304115,2421.0,4.559322033898305,3950,108,36.57407407407408,7185.972222222223,54.34300954171141,9985.499634126796,0.0024117815613383,39530,4207,18593,4.419538863798431,0.0,0,638,0.0018522550770079,1782058.0,414.3357358753778,2746.418819972122,1440032.0,149709.0,334.8132992327366,7517462.048157975,42,0.0164254986312084,394896,645.2549019607843,1640.472463147508,908226,1484.029411764706,5880.967869265221,61444,2671.478260869565,4973.431300142106,1068235,46445.0,32235.83823239989,5.5
d9e9abae,341.0,24185.0,351,1270,0.3338590956887486,0.2780770207660036,4472,324.0,193,18196,0.0402418682235196,2062.0,4.897862232779097,4178,153,27.30718954248366,4106.013071895425,25.226938673024154,3846.177174168028,0.0025637873061523,47503,4471,9859,2.20509953030642,0.0,0,1274,0.0039303761931499,1869592.0,389.8231859883236,2051.442091012113,1547542.0,72008.0,322.67347789824856,4190897.269794864,63,0.0246382479468126,693197,1076.392857142857,2741.912984790028,950915,1476.5760869565215,5399.513318209103,1889946,75597.84,368653.18246746494,1368336,54733.44,71703.89574555904,4.0
d9fa0e75,252.0,17161.0,252,342,0.1090213579853363,0.1018608973289809,3480,35.0,71,11232,0.0201991465149359,2271.0,4.852564102564102,3392,98,34.61224489795919,6043.948979591837,31.704704731710933,5246.717985171948,0.0019890672038751,8958,3479,28793,8.276228801379707,0.0,0,754,0.0029359998753952,1741389.0,495.4165007112376,2895.63310998456,1536076.0,124323.0,437.0059743954481,8556636.307590941,62,0.0242471646460696,660735,1256.1501901140684,3209.874774316989,935940,1779.3536121673003,10240.944859889232,45448,1683.2592592592594,6138.965589341783,1279241,47379.2962962963,59940.595430819165,5.5
d9fec26b,234.0,18851.0,234,268,0.1512415349887133,0.1358475263584752,2074,60.0,37,12713,0.0173383317713214,1144.0,4.766666666666667,2008,73,27.506849315068493,8798.287671232876,29.282685103653947,9876.451898159148,0.0011849439927948,14741,2073,11122,5.365171249397009,0.0,0,212,0.0011149444631437,1796702.0,841.9409559512652,5270.527546210043,1614901.0,133198.0,756.7483598875351,27820351.844289407,37,0.0144700821274931,478558,1355.688385269122,2258.228874126525,1201344,3403.2407932011333,22559.109557432454,35351,930.2894736842104,2213.6394748809184,1570956,41340.94736842105,64529.72927471047,1.0
da5a554e,314.0,26766.0,314,327,0.2051442910915935,0.1655126336248785,1915,31.0,64,16344,0.0328879753340185,1033.0,4.782407407407407,1908,126,15.142857142857142,4931.86507936508,22.692629388667783,6534.079240845706,0.0010855740265536,1822,1914,2009,1.0496342737722049,0.0,0,276,0.0013925468470923,1789265.0,919.4578622816032,3251.917714538755,1597600.0,48284.0,820.9660842754367,10552567.896021385,68,0.0265936644505279,1137150,3881.058020477816,7801.023780719447,1016956,3470.839590443686,6782.982084382751,17161,1144.0666666666666,2323.106247698378,1094893,72992.86666666667,50281.91054141876,3.0
da6a74e8,168.0,15938.0,168,168,0.0845921450151057,0.101633393829401,2195,18.0,21,10306,0.009489380930863,1452.0,4.36036036036036,2154,57,37.78947368421053,10457.649122807015,60.12152480069765,15253.446635680208,0.0012438677824192,6013,2194,15488,7.059252506836828,0.0,0,116,0.0006941327828142,1776638.0,802.8187980117488,4534.888333992388,1614358.0,121815.0,729.4884771802982,20511832.11616465,46,0.0179898318341806,761093,1966.6485788113696,5685.137832651443,795153,2054.6589147286822,12825.737597488453,5268,351.2,579.5621746505842,1003446,66896.4,69128.874031251,3.5
da70f502,737.0,65275.0,737,856,0.2377777777777777,0.1938269731970808,4400,191.0,142,45367,0.0309300805924635,2214.0,4.546201232032854,4340,59,73.55932203389831,13109.254237288136,96.19596937330778,16783.507618670566,0.0025632836830885,8345,4399,19246,4.375085246646965,0.0,0,752,0.0020110447002821,1790036.0,389.9011108690917,3238.65643466016,1418047.0,122343.0,308.8754084077543,10487155.688612986,36,0.01407899882675,337897,520.6425269645608,4087.8231338828673,980404,1510.637904468413,8274.075853239803,1633,52.67741935483871,59.76196510422226,790653,25504.93548387097,35939.64600172116,4.0
dac7fdac,284.0,20257.0,285,299,0.1876961707470182,0.1601456843683886,1922,32.0,58,14253,0.029682702149437,1059.0,5.018957345971564,1878,96,19.5625,6573.208333333333,18.585117135691355,6976.510131813633,0.0010786093115889,7714,1921,4915,2.5585632483081726,0.0,0,213,0.0007102249045531,1688439.0,864.0936540429888,3666.846415218599,1634655.0,122968.0,836.5685772773797,21087274.013983924,46,0.0179898318341806,548778,2118.833976833977,3354.886609354405,1041655,4021.833976833977,23301.108659608948,46528,2908.0,8296.684647094486,929779,58111.1875,44141.51626789871,3.0
dad2b05b,434.0,44963.0,433,433,0.2400221729490022,0.1823073457650382,2261,31.0,79,29596,0.0344677137870855,1084.0,4.535564853556485,2237,80,27.9625,5363.125,48.39668462073079,8327.699435192855,0.0012692723669105,3288,2260,8781,3.885398230088496,0.0,0,532,0.0021920517521992,1770665.0,772.5414485165794,5031.685828286564,1598044.0,137442.0,697.2268760907505,25786475.64732623,59,0.0230739147438404,1017786,2773.258855585831,9310.53864906422,956916,2607.400544959128,10060.256449832335,6357,373.9411764705882,1310.259824929212,1150134,67654.94117647059,80709.78832325,3.5
dafae958,159.0,17611.0,159,159,0.0557308096740273,0.0441001489420124,3044,148.0,28,12446,0.0087719298245614,2171.0,4.504149377593361,3012,85,35.43529411764706,10463.529411764706,41.60799117924331,11534.132077270067,0.0017853077894119,5495,3043,10188,3.3480118304304964,0.0,0,244,0.0006845606327135,1786684.0,559.7380952380952,3275.4057092255725,1432606.0,133653.0,448.811403508772,10724188.30287207,33,0.0129057489245209,755067,1466.1495145631068,6769.303401296948,1037940,2015.4174757281555,8947.380158834087,139873,4662.433333333333,24362.480909117745,1261205,42040.16666666666,39443.50120596621,3.5
db1e3631,186.0,16309.0,186,186,0.1308016877637131,0.0918115001308067,1627,26.0,39,14010,0.0235934664246823,985.0,4.417040358744394,1608,30,53.6,9556.0,62.80379957756784,11016.458624289822,0.0009365200320671,4380,1626,5762,3.5436654366543667,0.0,0,156,0.0010601571207219,1760824.0,1065.2292800967937,12291.336346700204,1621946.0,426757.0,981.2135511191772,150988274.12325445,30,0.0117324990222917,409878,1700.7385892116183,14417.38858418077,1371128,5689.327800829876,55499.319164934495,1875903,104216.83333333331,407969.4479243225,1417095,78727.5,214803.44220767205,3.5
db1f9df0,1366.0,56771.0,1379,2161,0.452092050209205,0.3579782264423491,6161,67.0,537,46216,0.0862235067437379,2141.0,5.025821596244131,6160,66,93.33333333333331,12735.636363636364,166.31002868445918,16009.263613138644,0.0035130549363272,3747,6160,10349,1.6800324675324676,0.0,0,1731,0.0041341854866445,1742294.0,279.75176621708414,2885.492053963233,1384576.0,128528.0,222.3147077713552,8454791.700204365,32,0.0125146656237778,667661,928.596662030598,4831.714402014198,850241,1182.5326842837271,7991.140798435509,3536,117.86666666666666,311.69810032646404,1064336,35477.86666666667,48367.287005345584,4.5
